GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,17.5,17.5 [14.3-21.2],14.3,21.2
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,2.52336,2.5 [1.1-4.5],1.13684,4.53971
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2009,2009,2009,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,1.7,1.7 [1.0-2.8],1.0,2.8
NUT_BF_EIBF,"Early Initiation of Breastfeeding, Children born in the last 24 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/early-initiation-of-breastfeeding--children-born-in-the-last-24-months,2000,2000,2000,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_HIGHER,Higher education,34.3,34.3 [21.7-49.6],21.7,49.6
NUT_CF_MDD,Minimum dietary diversity 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-dietary-diversity-6-23-months,2006,2006,2006,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM80,Wealth - Bottom 80%,17.2,17.2 [15.0-19.8],15.0,19.8
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2009,2009,2009,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-59,36 to 59 months,0.9,0.9 [0.4-2.4],0.4,2.4
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2014,2014,2014,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,0.0,0.0 [0.0-0.0],0.0,0.0
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,3.9,3.9 [2.1-7.0],2.1,7.0
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2020,2020,2020,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,25.4,25.4 [22.5-28.5],22.5,28.5
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2020,2020,2020,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,8.6,8.6 [5.9-12.5],5.9,12.5
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2006,2006,2006,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS36-41,36 to 41 months,0.5,0.5 [0.1-2.0],0.1,2.0
NUTRITION_WH_3,"Severe wasted prevalence among children under 5 years of age   (% weight-for-height <-3 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-severe-wasting-br-%28-weight-for-height--3-sd%29,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,4.1,4.1 [2.5-6.5],2.5,6.5
NUT_BF_EVBF,Ever breastfed,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ever-breastfed,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,98.3,98.3 [97.4-98.9],97.4,98.9
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2009,2009,2009,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,14.1,14.1 [9.5-20.5],9.5,20.5
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2003,2003,2003,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,10.57146,10.6 [9.6-11.6],9.56917,11.56842
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2011,2011,2011,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_HIGHER,Higher education,4.3,4.3 [1.5-11.4],1.5,11.4
NUT_CF_MMF,Minimum Meal Frequency 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-meal-frequency-6-23-months,2020,2020,2020,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS12-15,12 to 15 months,42.1,42.1 [30.6-54.5],30.6,54.5
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2020,2020,2020,AFR,Africa,UGA,Uganda,WEALTHDECILE,WEALTHDECILE_TOTL,Total,7.6,7.6 [6.0-9.7],6.0,9.7
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2006,2006,2006,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,21.0,21.0 [14.7-29.0],14.7,29.0
NUT_CF_MDD,Minimum dietary diversity 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-dietary-diversity-6-23-months,2011,2011,2011,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_EDUC_HIGHER,Higher education,52.3,52.3 [38.6-65.7],38.6,65.7
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1995,1995,1995,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,0.62917,0.6 [0.2-1.4],0.20444,1.43773
NUT_CF_EFF,Egg and/or Flesh Food Consumption 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/egg-and-or-flesh-food-consumption-6-23-months,2011,2011,2011,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS16-19,16 to 19 months,40.1,40.1 [34.6-45.9],34.6,45.9
NUT_BF_EIBF,"Early Initiation of Breastfeeding, Children born in the last 24 months",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/early-initiation-of-breastfeeding--children-born-in-the-last-24-months,2016,2016,2016,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_TOTL,Total,66.1,66.1 [64.4-67.7],64.4,67.7
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2000,2000,2000,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_TOP40,Wealth - Top 40%,5.1,5.1 [4.1-6.3],4.1,6.3
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2000,2000,2000,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,14.9,14.9 [10.6-20.5],10.6,20.5
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2010,2010,2010,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,9.93699,9.9 [8.1-12.0],8.13419,11.95141
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,Q5 (Richest),8.4,8.4 [6.2-11.4],6.2,11.4
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2012,2012,2012,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,23.08511,23.1 [21.5-24.7],21.46714,24.70795
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2010,2010,2010,AFR,Africa,UGA,Uganda,SEVERITY,SEVERITY_MODERATE,Moderate,2060.0,2060 [1710-2390],1710.0,2390.0
NUTSTUNTINGPREV,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), model-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2016,2016,2016,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,28.7,28.7 [27.7-29.6],27.7,29.6
NUT_CF_MDD,Minimum dietary diversity 6-23 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/minimum-dietary-diversity-6-23-months,2006,2006,2006,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM60,Wealth - Bottom 60%,14.9,14.9 [12.6-17.6],12.6,17.6
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2018,2018,2018,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_MONTHS6-11,6 to 11 months,6.9,6.9 [3.4-13.5],3.4,13.5
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2001,2001,2001,AFR,Africa,UGA,Uganda,SEX,SEX_BTSX,Both sexes,5.56752,5.6 [4.5-6.8],4.50483,6.79093
NUTSTUNTINGPREV,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), model-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2008,2008,2008,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,41.0,41.0 [39.5-42.6],39.5,42.6
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,Q5 (Richest),5.5,5.5 [3.4-8.6],3.4,8.6
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2006,2006,2006,AFR,Africa,UGA,Uganda,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,Total,16.3,16.3 [14.6-18.1],14.6,18.1
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2012,2012,2012,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,15.1,15.1 [8.1-26.5],8.1,26.5
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2018,2018,2018,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,30.6,30.6 [26.4-35.1],26.4,35.1
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1999,1999,1999,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,11.27425,11.3 [7.3-15.9],7.28231,15.86008
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2018,2018,2018,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,19.1,19.1 [10.4-32.5],10.4,32.5
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2020,2020,2020,AFR,Africa,UGA,Uganda,EDUCATIONLEVEL,EDUCATIONLEVEL_TOTL,Total,2.9,2.9 [1.9-4.4],1.9,4.4
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2016,2016,2016,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,6.0,6.0 [3.4-10.1],3.4,10.1
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2012,2012,2012,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,1.2,1.2 [0.2-8.5],0.2,8.5
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2020,2020,2020,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,9.22086,9.2 [5.9-13.4],5.86743,13.36987
NUTRITION_WH_2,"Wasting prevalence among children under 5 years of age (% weight-for-height <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-wasting-among-children-under-five-years-of-age-%28-weight-for-height--2-sd-%29-%28sdg-2.2.2%29,2011,2011,2011,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,3.3,3.3 [1.0-9.8],1.0,9.8
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1988,1988,1988,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,43.8,43.8 [41.1-46.5],41.1,46.5
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,1995,1995,1995,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,55.6,55.6 [51.1-60.0],51.1,60.0
NUTRITION_WA_2,"Underweight prevalence among children under 5 years of age   (% weight-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-underweight-%28-weight-for-age--2-sd%29-%28-%29,2018,2018,2018,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,10.3,10.3 [6.9-15.2],6.9,15.2
NUTRITION_ANT_HAZ_NE2,"Stunting prevalence among children under 5 years of age (% height-for-age <-2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-jme-country-children-aged-5-years-stunted-%28-height-for-age--2-sd%29,2011,2011,2011,AFR,Africa,UGA,Uganda,SEX,SEX_MLE,Male,20.7,20.7 [13.6-30.2],13.6,30.2
NUTRITION_ANT_WHZ_NE2,"Overweight prevalence among children under 5 years of age (% weight-for-height >+2 SD), survey-based estimates",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-malnutrition-%28weight-for-height-2-or--2-standard-deviation-from-the-median-of-the-who-child-growth-standards%29-among-children-under-5-years-of-age-by-type-%28wasting-and-overweight%29-%28sdg-2.2.2%29,2018,2018,2018,AFR,Africa,UGA,Uganda,AGEGROUP,AGEGROUP_YEARSALL,Total (All ages),3.9,3.9 [2.7-5.6],2.7,5.6
NUT_BF_EBF,Exclusive breastfeeding under six months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/exclusive-breastfeeding-under-six-months,2016,2016,2016,AFR,Africa,UGA,Uganda,HOUSEHOLDWEALTH,HOUSEHOLDWEALTH_WEALTH_BOTTOM60,Wealth - Bottom 60%,69.0,69.0 [65.3-72.6],65.3,72.6
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1997,1997,1997,AFR,Africa,UGA,Uganda,SEX,SEX_FMLE,Female,12.16712,12.2 [10.5-13.9],10.53324,13.9004
